opt_segment,RMR_MODEL_LOGIN_1_model_score1,prevention_rate,bad_rate,goods_actioned,accuracy,num_of_sessions_total,login22_score,datatype
LS_0120_pw_good_XO,,1,0.001464857,1,0.001464857,74410,0,ALL
LS_0120_pw_good_XO,,0.073394495,0.001464857,0.021130267,0.005069708,74410,5,ALL
LS_0120_pw_good_XO,,0.04587156,0.001464857,0.00962302,0.006944444,74410,10,ALL
LS_0120_pw_good_XO,,0.04587156,0.001464857,0.005975693,0.011135857,74410,15,ALL
LS_0120_pw_good_XO,,0.04587156,0.001464857,0.004320265,0.015337423,74410,20,ALL
LS_0120_pw_good_XO,,0.04587156,0.001464857,0.003378151,0.01953125,74410,25,ALL
LS_0120_pw_good_XO,,0.04587156,0.001464857,0.002772506,0.023696682,74410,30,ALL
LS_0120_pw_good_XO,,0.036697248,0.001464857,0.002193779,0.023952096,74410,35,ALL
LS_0120_pw_good_XO,,0.036697248,0.001464857,0.001911145,0.02739726,74410,40,ALL
LS_0120_pw_good_XO,,0.036697248,0.001464857,0.001668887,0.03125,74410,45,ALL
LS_0120_pw_good_XO,,0.036697248,0.001464857,0.001413171,0.036697248,74410,50,ALL
LS_0120_pw_good_XO,,0.036697248,0.001464857,0.001278583,0.04040404,74410,55,ALL
LS_0120_pw_good_XO,,0.027522936,0.001464857,0.001170913,0.033333333,74410,60,ALL
LS_0120_pw_good_XO,,0.027522936,0.001464857,0.001076702,0.036144578,74410,65,ALL
LS_0120_pw_good_XO,,0.027522936,0.001464857,0.000969031,0.04,74410,70,ALL
LS_0120_pw_good_XO,,0.027522936,0.001464857,0.000888279,0.043478261,74410,75,ALL
LS_0120_pw_good_XO,,0.027522936,0.001464857,0.000861361,0.044776119,74410,80,ALL
LS_0120_pw_good_XO,,0.027522936,0.001464857,0.000834444,0.046153846,74410,85,ALL
LS_0120_pw_good_XO,,0.027522936,0.001464857,0.000780609,0.049180328,74410,90,ALL
LS_0120_pw_good_XO,,0.027522936,0.001464857,0.000740232,0.051724138,74410,95,ALL
LS_0120_pw_good_XO,,0.027522936,0.001464857,0.000686397,0.055555556,74410,100,ALL
LS_0120_pw_good_XO,,0.027522936,0.001464857,0.000672938,0.056603774,74410,105,ALL
LS_0120_pw_good_XO,,0.027522936,0.001464857,0.00065948,0.057692308,74410,110,ALL
LS_0120_pw_good_XO,,0.027522936,0.001464857,0.000605645,0.0625,74410,115,ALL
LS_0120_pw_good_XO,,0.027522936,0.001464857,0.000578727,0.065217391,74410,125,ALL
LS_0120_pw_good_XO,,0.027522936,0.001464857,0.000565268,0.066666667,74410,130,ALL
LS_0120_pw_good_XO,,0.027522936,0.001464857,0.000524892,0.071428571,74410,135,ALL
LS_0120_pw_good_XO,,0.027522936,0.001464857,0.000497974,0.075,74410,140,ALL
LS_0120_pw_good_XO,,0.027522936,0.001464857,0.000444139,0.083333333,74410,150,ALL
LS_0120_pw_good_XO,,0.027522936,0.001464857,0.000417222,0.088235294,74410,155,ALL
LS_0120_pw_good_XO,,0.018348624,0.001464857,0.000390304,0.064516129,74410,160,ALL
LS_0120_pw_good_XO,,0.018348624,0.001464857,0.000363387,0.068965517,74410,170,ALL
LS_0120_pw_good_XO,,0.018348624,0.001464857,0.000336469,0.074074074,74410,180,ALL
LS_0120_pw_good_XO,,0.018348624,0.001464857,0.000296093,0.083333333,74410,185,ALL
LS_0120_pw_good_XO,,0.018348624,0.001464857,0.000282634,0.086956522,74410,195,ALL
LS_0120_pw_good_XO,,0.018348624,0.001464857,0.000255717,0.095238095,74410,225,ALL
LS_0120_pw_good_XO,,0.009174312,0.001464857,0.000255717,0.05,74410,230,ALL
LS_0120_pw_good_XO,,0.009174312,0.001464857,0.000242258,0.052631579,74410,235,ALL
LS_0120_pw_good_XO,,0.009174312,0.001464857,0.000228799,0.055555556,74410,240,ALL
LS_0120_pw_good_XO,,0.009174312,0.001464857,0.00021534,0.058823529,74410,245,ALL
LS_0120_pw_good_XO,,0.009174312,0.001464857,0.000201882,0.0625,74410,255,ALL
LS_0120_pw_good_XO,,0.009174312,0.001464857,0.000188423,0.066666667,74410,260,ALL
LS_0120_pw_good_XO,,0.009174312,0.001464857,0.000174964,0.071428571,74410,280,ALL
LS_0120_pw_good_XO,,0.009174312,0.001464857,0.000161505,0.076923077,74410,330,ALL
LS_0120_pw_good_XO,,0.009174312,0.001464857,0.000121129,0.1,74410,380,ALL
LS_0120_pw_good_XO,,0.009174312,0.001464857,0.00010767,0.111111111,74410,450,ALL
LS_0120_pw_good_XO,,0.009174312,0.001464857,8.08E-05,0.142857143,74410,505,ALL
LS_0120_pw_good_XO,,0.009174312,0.001464857,6.73E-05,0.166666667,74410,520,ALL
LS_0120_pw_good_XO,,0.009174312,0.001464857,5.38E-05,0.2,74410,580,ALL
LS_0120_pw_good_XO,,0.009174312,0.001464857,4.04E-05,0.25,74410,600,ALL
LS_0120_pw_good_XO,,0.009174312,0.001464857,2.69E-05,0.333333333,74410,715,ALL
LS_0120_pw_good_XO,,0.009174312,0.001464857,1.35E-05,0.5,74410,760,ALL
LS_0120_pw_gray_AA,0,1,0.049674995,1,0.049674995,2682879,,ALL
LS_0120_pw_gray_AA,5,0.786639354,0.049674995,0.172922729,0.19210697,2682879,,ALL
LS_0120_pw_gray_AA,10,0.724885948,0.049674995,0.126082177,0.231080186,2682879,,ALL
LS_0120_pw_gray_AA,15,0.67641365,0.049674995,0.101368956,0.25859873,2682879,,ALL
LS_0120_pw_gray_AA,20,0.633268804,0.049674995,0.086580402,0.276581799,2682879,,ALL
LS_0120_pw_gray_AA,25,0.600103548,0.049674995,0.076199587,0.291614404,2682879,,ALL
LS_0120_pw_gray_AA,30,0.572475839,0.049674995,0.068269737,0.304746042,2682879,,ALL
LS_0120_pw_gray_AA,35,0.547279248,0.049674995,0.061822469,0.316347155,2682879,,ALL
LS_0120_pw_gray_AA,40,0.52471637,0.049674995,0.056523221,0.32671158,2682879,,ALL
LS_0120_pw_gray_AA,45,0.505357464,0.049674995,0.052018213,0.336790415,2682879,,ALL
LS_0120_pw_gray_AA,50,0.488632271,0.049674995,0.048309798,0.345851125,2682879,,ALL
LS_0120_pw_gray_AA,55,0.474818416,0.049674995,0.045158724,0.354674723,2682879,,ALL
LS_0120_pw_gray_AA,60,0.462400204,0.049674995,0.042461446,0.362745387,2682879,,ALL
LS_0120_pw_gray_AA,65,0.451032475,0.049674995,0.040078334,0.370377217,2682879,,ALL
LS_0120_pw_gray_AA,70,0.439979891,0.049674995,0.037911725,0.377579734,2682879,,ALL
LS_0120_pw_gray_AA,75,0.429872741,0.049674995,0.035990253,0.384365083,2682879,,ALL
LS_0120_pw_gray_AA,80,0.421018669,0.049674995,0.034241748,0.391247655,2682879,,ALL
LS_0120_pw_gray_AA,85,0.411481782,0.049674995,0.03265366,0.397116436,2682879,,ALL
LS_0120_pw_gray_AA,90,0.402124977,0.049674995,0.031177354,0.402699088,2682879,,ALL
LS_0120_pw_gray_AA,95,0.393158353,0.049674995,0.029860288,0.407666752,2682879,,ALL
LS_0120_pw_gray_AA,100,0.384724473,0.049674995,0.028627157,0.41262343,2682879,,ALL
LS_0120_pw_gray_AA,105,0.376815835,0.049674995,0.027468939,0.41760773,2682879,,ALL
LS_0120_pw_gray_AA,110,0.369094784,0.049674995,0.026412698,0.422115814,2682879,,ALL
LS_0120_pw_gray_AA,115,0.361298697,0.049674995,0.025425879,0.426201793,2682879,,ALL
LS_0120_pw_gray_AA,120,0.353832763,0.049674995,0.024507306,0.430098504,2682879,,ALL
LS_0120_pw_gray_AA,125,0.346381836,0.049674995,0.023616581,0.433960668,2682879,,ALL
LS_0120_pw_gray_AA,130,0.338458191,0.049674995,0.022772921,0.437214667,2682879,,ALL
LS_0120_pw_gray_AA,135,0.330827181,0.049674995,0.021949657,0.440666447,2682879,,ALL
LS_0120_pw_gray_AA,140,0.323143646,0.049674995,0.02118248,0.443645504,2682879,,ALL
LS_0120_pw_gray_AA,145,0.31621796,0.049674995,0.020461193,0.446851375,2682879,,ALL
LS_0120_pw_gray_AA,150,0.308834564,0.049674995,0.019787363,0.449289917,2682879,,ALL
LS_0120_pw_gray_AA,155,0.302516658,0.049674995,0.019151579,0.452258093,2682879,,ALL
LS_0120_pw_gray_AA,160,0.295906117,0.049674995,0.018529915,0.454960775,2682879,,ALL
LS_0120_pw_gray_AA,165,0.28889039,0.049674995,0.017952179,0.456865863,2682879,,ALL
LS_0120_pw_gray_AA,170,0.282482442,0.049674995,0.017416017,0.45882439,2682879,,ALL
LS_0120_pw_gray_AA,175,0.276172039,0.049674995,0.016923,0.460345453,2682879,,ALL
LS_0120_pw_gray_AA,180,0.270079236,0.049674995,0.016428414,0.462172573,2682879,,ALL
LS_0120_pw_gray_AA,185,0.264256558,0.049674995,0.015983248,0.46358383,2682879,,ALL
LS_0120_pw_gray_AA,190,0.258576445,0.049674995,0.01554318,0.465123498,2682879,,ALL
LS_0120_pw_gray_AA,195,0.253481602,0.049674995,0.015107819,0.467241117,2682879,,ALL
LS_0120_pw_gray_AA,200,0.248506813,0.049674995,0.014687754,0.469327023,2682879,,ALL
LS_0120_pw_gray_AA,205,0.243194369,0.049674995,0.014292399,0.470741166,2682879,,ALL
LS_0120_pw_gray_AA,210,0.238467195,0.049674995,0.013909595,0.472615064,2682879,,ALL
LS_0120_pw_gray_AA,215,0.23374002,0.049674995,0.013539342,0.474349408,2682879,,ALL
LS_0120_pw_gray_AA,220,0.228750225,0.049674995,0.013175364,0.475763913,2682879,,ALL
LS_0120_pw_gray_AA,225,0.22463083,0.049674995,0.012825506,0.477944346,2682879,,ALL
LS_0120_pw_gray_AA,230,0.220256318,0.049674995,0.012501142,0.47942901,2682879,,ALL
LS_0120_pw_gray_AA,235,0.216519599,0.049674995,0.012181093,0.481631699,2682879,,ALL
LS_0120_pw_gray_AA,240,0.21232517,0.049674995,0.011860651,0.483403659,2682879,,ALL
LS_0120_pw_gray_AA,245,0.208190768,0.049674995,0.011562566,0.484849544,2682879,,ALL
LS_0120_pw_gray_AA,250,0.20449907,0.049674995,0.011260951,0.486982936,2682879,,ALL
LS_0120_pw_gray_AA,255,0.200612282,0.049674995,0.010958159,0.488998628,2682879,,ALL
LS_0120_pw_gray_AA,260,0.197205715,0.049674995,0.010682823,0.491077935,2682879,,ALL
LS_0120_pw_gray_AA,265,0.193911699,0.049674995,0.010425921,0.492951836,2682879,,ALL
LS_0120_pw_gray_AA,270,0.190670208,0.049674995,0.010190198,0.49445439,2682879,,ALL
LS_0120_pw_gray_AA,275,0.187353683,0.049674995,0.009938394,0.496322652,2682879,,ALL
LS_0120_pw_gray_AA,280,0.183909598,0.049674995,0.009692866,0.497937956,2682879,,ALL
LS_0120_pw_gray_AA,285,0.180833183,0.049674995,0.009438317,0.500373723,2682879,,ALL
LS_0120_pw_gray_AA,290,0.177636713,0.049674995,0.00920534,0.502163584,2682879,,ALL
LS_0120_pw_gray_AA,295,0.17493547,0.049674995,0.008978246,0.504577427,2682879,,ALL
LS_0120_pw_gray_AA,300,0.172166697,0.049674995,0.008745269,0.507161487,2682879,,ALL
LS_0120_pw_gray_AA,305,0.169247854,0.049674995,0.008498565,0.510039797,2682879,,ALL
LS_0120_pw_gray_AA,310,0.166381536,0.049674995,0.008282845,0.512196249,2682879,,ALL
LS_0120_pw_gray_AA,315,0.163605258,0.049674995,0.008076539,0.514293801,2682879,,ALL
LS_0120_pw_gray_AA,320,0.160798968,0.049674995,0.007867487,0.516522452,2682879,,ALL
LS_0120_pw_gray_AA,325,0.157985173,0.049674995,0.007654513,0.51896675,2682879,,ALL
LS_0120_pw_gray_AA,330,0.155426496,0.049674995,0.00743644,0.522105157,2682879,,ALL
LS_0120_pw_gray_AA,335,0.15271775,0.049674995,0.007231311,0.524697087,2682879,,ALL
LS_0120_pw_gray_AA,340,0.150106549,0.049674995,0.00703128,0.527391121,2682879,,ALL
LS_0120_pw_gray_AA,345,0.147525362,0.049674995,0.006834387,0.530146147,2682879,,ALL
LS_0120_pw_gray_AA,350,0.145131761,0.049674995,0.006608862,0.534427498,2682879,,ALL
LS_0120_pw_gray_AA,355,0.142610601,0.049674995,0.006414714,0.5374848,2682879,,ALL
LS_0120_pw_gray_AA,360,0.139984393,0.049674995,0.006209977,0.540926092,2682879,,ALL
LS_0120_pw_gray_AA,365,0.137290654,0.049674995,0.006001709,0.544569779,2682879,,ALL
LS_0120_pw_gray_AA,370,0.134664446,0.049674995,0.005810307,0.547816001,2682879,,ALL
LS_0120_pw_gray_AA,375,0.1319557,0.049674995,0.005618121,0.551112504,2682879,,ALL
LS_0120_pw_gray_AA,380,0.129479561,0.049674995,0.005418482,0.555373178,2682879,,ALL
LS_0120_pw_gray_AA,385,0.127070953,0.049674995,0.005246299,0.55870806,2682879,,ALL
LS_0120_pw_gray_AA,390,0.124872441,0.049674995,0.005052151,0.563696101,2682879,,ALL
LS_0120_pw_gray_AA,395,0.122508854,0.049674995,0.004879576,0.567540323,2682879,,ALL
LS_0120_pw_gray_AA,400,0.120580467,0.049674995,0.004715237,0.572048982,2682879,,ALL
LS_0120_pw_gray_AA,405,0.118757128,0.049674995,0.004531679,0.57802856,2682879,,ALL
LS_0120_pw_gray_AA,410,0.116663665,0.049674995,0.004368909,0.582605763,2682879,,ALL
LS_0120_pw_gray_AA,415,0.114540188,0.049674995,0.004210061,0.587137967,2682879,,ALL
LS_0120_pw_gray_AA,420,0.112529263,0.049674995,0.004053566,0.592018001,2682879,,ALL
LS_0120_pw_gray_AA,425,0.110473318,0.049674995,0.003919035,0.595711107,2682879,,ALL
LS_0120_pw_gray_AA,430,0.1084774,0.049674995,0.003769993,0.600648137,2682879,,ALL
LS_0120_pw_gray_AA,435,0.106406447,0.049674995,0.003636247,0.604681903,2682879,,ALL
LS_0120_pw_gray_AA,440,0.104395522,0.049674995,0.003494656,0.609604346,2682879,,ALL
LS_0120_pw_gray_AA,445,0.1023921,0.049674995,0.003364832,0.613993251,2682879,,ALL
LS_0120_pw_gray_AA,450,0.100396182,0.049674995,0.003239323,0.618328019,2682879,,ALL
LS_0120_pw_gray_AA,455,0.098377754,0.049674995,0.003118912,0.622465936,2682879,,ALL
LS_0120_pw_gray_AA,460,0.096419353,0.049674995,0.003003208,0.626615302,2682879,,ALL
LS_0120_pw_gray_AA,465,0.094611021,0.049674995,0.002902408,0.630166425,2682879,,ALL
LS_0120_pw_gray_AA,470,0.09287022,0.049674995,0.002797686,0.634392619,2682879,,ALL
LS_0120_pw_gray_AA,475,0.090919323,0.049674995,0.00268865,0.638678052,2682879,,ALL
LS_0120_pw_gray_AA,480,0.089125998,0.049674995,0.002595694,0.642192907,2682879,,ALL
LS_0120_pw_gray_AA,485,0.08756528,0.049674995,0.002500778,0.646680705,2682879,,ALL
LS_0120_pw_gray_AA,490,0.085816976,0.049674995,0.002390565,0.652349989,2682879,,ALL
LS_0120_pw_gray_AA,495,0.084166216,0.049674995,0.002307807,0.655926554,2682879,,ALL
LS_0120_pw_gray_AA,500,0.082350381,0.049674995,0.002220342,0.659713874,2682879,,ALL
LS_0120_pw_gray_AA,505,0.080759649,0.049674995,0.002139545,0.663645332,2682879,,ALL
LS_0120_pw_gray_AA,510,0.078853773,0.049674995,0.002065024,0.666222898,2682879,,ALL
LS_0120_pw_gray_AA,515,0.077270544,0.049674995,0.001986188,0.670355422,2682879,,ALL
LS_0120_pw_gray_AA,520,0.075589771,0.049674995,0.001914805,0.673575822,2682879,,ALL
LS_0120_pw_gray_AA,525,0.074089081,0.049674995,0.001842245,0.677647382,2682879,,ALL
LS_0120_pw_gray_AA,530,0.07273846,0.049674995,0.001781059,0.680997541,2682879,,ALL
LS_0120_pw_gray_AA,535,0.071312804,0.049674995,0.001719088,0.684381076,2682879,,ALL
LS_0120_pw_gray_AA,540,0.069714569,0.049674995,0.001653588,0.687865551,2682879,,ALL
LS_0120_pw_gray_AA,545,0.068236389,0.049674995,0.001593579,0.691191001,2682879,,ALL
LS_0120_pw_gray_AA,550,0.066885767,0.049674995,0.001537492,0.694561321,2682879,,ALL
LS_0120_pw_gray_AA,555,0.065640194,0.049674995,0.001479051,0.698777858,2682879,,ALL
LS_0120_pw_gray_AA,560,0.064229546,0.049674995,0.001419827,0.702791461,2682879,,ALL
LS_0120_pw_gray_AA,565,0.062811393,0.049674995,0.001374722,0.704866959,2682879,,ALL
LS_0120_pw_gray_AA,570,0.061505793,0.049674995,0.001323341,0.708408953,2682879,,ALL
LS_0120_pw_gray_AA,575,0.060200192,0.049674995,0.00127353,0.711889973,2682879,,ALL
LS_0120_pw_gray_AA,580,0.058932109,0.049674995,0.001228032,0.714974966,2682879,,ALL
LS_0120_pw_gray_AA,585,0.057769074,0.049674995,0.001178221,0.719331029,2682879,,ALL
LS_0120_pw_gray_AA,590,0.056703584,0.049674995,0.001129586,0.724058638,2682879,,ALL
LS_0120_pw_gray_AA,595,0.055540549,0.049674995,0.00107899,0.729045602,2682879,,ALL
LS_0120_pw_gray_AA,600,0.054362507,0.049674995,0.001033493,0.733299595,2682879,,ALL
LS_0120_pw_gray_AA,605,0.053267003,0.049674995,0.000990741,0.737558442,2682879,,ALL
LS_0120_pw_gray_AA,610,0.052148989,0.049674995,0.000947989,0.741966478,2682879,,ALL
LS_0120_pw_gray_AA,615,0.051068492,0.049674995,0.000906414,0.746517495,2682879,,ALL
LS_0120_pw_gray_AA,620,0.049942974,0.049674995,0.00087386,0.749212067,2682879,,ALL
LS_0120_pw_gray_AA,625,0.048824959,0.049674995,0.000836207,0.753212177,2682879,,ALL
LS_0120_pw_gray_AA,630,0.047947056,0.049674995,0.000809144,0.755944635,2682879,,ALL
LS_0120_pw_gray_AA,635,0.047061648,0.049674995,0.000777767,0.75978195,2682879,,ALL
LS_0120_pw_gray_AA,640,0.046221262,0.049674995,0.000743644,0.764647468,2682879,,ALL
LS_0120_pw_gray_AA,645,0.045200792,0.049674995,0.000710698,0.768759571,2682879,,ALL
LS_0120_pw_gray_AA,650,0.044397923,0.049674995,0.000681674,0.77295885,2682879,,ALL
LS_0120_pw_gray_AA,655,0.043677592,0.049674995,0.000655003,0.777065812,2682879,,ALL
LS_0120_pw_gray_AA,660,0.042822198,0.049674995,0.000624802,0.781780822,2682879,,ALL
LS_0120_pw_gray_AA,665,0.041854253,0.049674995,0.000594601,0.78629828,2682879,,ALL
LS_0120_pw_gray_AA,670,0.041133922,0.049674995,0.000566754,0.791395987,2682879,,ALL
LS_0120_pw_gray_AA,675,0.040158473,0.049674995,0.000545966,0.793594306,2682879,,ALL
LS_0120_pw_gray_AA,680,0.039318086,0.049674995,0.000518904,0.798415359,2682879,,ALL
LS_0120_pw_gray_AA,685,0.038455189,0.049674995,0.000493802,0.802788221,2682879,,ALL
LS_0120_pw_gray_AA,690,0.03767483,0.049674995,0.000468307,0.807884151,2682879,,ALL
LS_0120_pw_gray_AA,695,0.037007023,0.049674995,0.000441244,0.814264487,2682879,,ALL
LS_0120_pw_gray_AA,700,0.036406747,0.049674995,0.00041928,0.819456173,2682879,,ALL
LS_0120_pw_gray_AA,705,0.035656402,0.049674995,0.000401631,0.822714681,2682879,,ALL
LS_0120_pw_gray_AA,710,0.034996098,0.049674995,0.000380843,0.827684117,2682879,,ALL
LS_0120_pw_gray_AA,715,0.034298277,0.049674995,0.000361624,0.832150009,2682879,,ALL
LS_0120_pw_gray_AA,720,0.033833063,0.049674995,0.000344759,0.836859688,2682879,,ALL
LS_0120_pw_gray_AA,725,0.033210277,0.049674995,0.000320834,0.844012204,2682879,,ALL
LS_0120_pw_gray_AA,730,0.032730056,0.049674995,0.000306322,0.848143107,2682879,,ALL
LS_0120_pw_gray_AA,735,0.032219821,0.049674995,0.000291025,0.852660842,2682879,,ALL
LS_0120_pw_gray_AA,740,0.031702083,0.049674995,0.000272983,0.858565332,2682879,,ALL
LS_0120_pw_gray_AA,745,0.031071793,0.049674995,0.000257295,0.863247863,2682879,,ALL
LS_0120_pw_gray_AA,750,0.03067411,0.049674995,0.000244351,0.867756315,2682879,,ALL
LS_0120_pw_gray_AA,755,0.030253917,0.049674995,0.000227486,0.87424111,2682879,,ALL
LS_0120_pw_gray_AA,760,0.029863737,0.049674995,0.000213758,0.879558011,2682879,,ALL
LS_0120_pw_gray_AA,765,0.029398523,0.049674995,0.0002016,0.884025271,2682879,,ALL
LS_0120_pw_gray_AA,770,0.029090882,0.049674995,0.000190618,0.888608755,2682879,,ALL
LS_0120_pw_gray_AA,775,0.028805751,0.049674995,0.000179243,0.893621974,2682879,,ALL
LS_0120_pw_gray_AA,780,0.028528123,0.049674995,0.000165516,0.900094697,2682879,,ALL
LS_0120_pw_gray_AA,785,0.028182964,0.049674995,0.00015218,0.906370656,2682879,,ALL
LS_0120_pw_gray_AA,790,0.027995378,0.049674995,0.000142375,0.911333659,2682879,,ALL
LS_0120_pw_gray_AA,795,0.027732757,0.049674995,0.000130608,0.917349218,2682879,,ALL
LS_0120_pw_gray_AA,800,0.027515157,0.049674995,0.000119234,0.923444976,2682879,,ALL
LS_0120_pw_gray_AA,805,0.027312564,0.049674995,0.000105114,0.931422723,2682879,,ALL
LS_0120_pw_gray_AA,810,0.027109971,0.049674995,9.57E-05,0.936738398,2682879,,ALL
LS_0120_pw_gray_AA,815,0.026944895,0.049674995,8.86E-05,0.940791197,2682879,,ALL
LS_0120_pw_gray_AA,820,0.026779819,0.049674995,8.00E-05,0.945931619,2682879,,ALL
LS_0120_pw_gray_AA,825,0.02662975,0.049674995,7.06E-05,0.951729686,2682879,,ALL
LS_0120_pw_gray_AA,830,0.026464674,0.049674995,6.31E-05,0.956344902,2682879,,ALL
LS_0120_pw_gray_AA,835,0.026322108,0.049674995,5.57E-05,0.96109589,2682879,,ALL
LS_0120_pw_gray_AA,840,0.026119515,0.049674995,4.59E-05,0.967481934,2682879,,ALL
LS_0120_pw_gray_AA,845,0.025909418,0.049674995,4.31E-05,0.96912714,2682879,,ALL
LS_0120_pw_gray_AA,850,0.025684315,0.049674995,3.96E-05,0.971339387,2682879,,ALL
LS_0120_pw_gray_AA,855,0.025346659,0.049674995,3.45E-05,0.974610502,2682879,,ALL
LS_0120_pw_gray_AA,860,0.025069032,0.049674995,3.22E-05,0.976044405,2682879,,ALL
LS_0120_pw_gray_AA,865,0.024776397,0.049674995,2.78E-05,0.978950489,2682879,,ALL
LS_0120_pw_gray_AA,870,0.024416231,0.049674995,2.39E-05,0.981598793,2682879,,ALL
LS_0120_pw_gray_AA,875,0.024018549,0.049674995,2.20E-05,0.982806263,2682879,,ALL
LS_0120_pw_gray_AA,880,0.023433279,0.049674995,1.88E-05,0.984862819,2682879,,ALL
LS_0120_pw_gray_AA,885,0.022878024,0.049674995,1.49E-05,0.987690314,2682879,,ALL
LS_0120_pw_gray_AA,890,0.022060148,0.049674995,1.33E-05,0.988567586,2682879,,ALL
LS_0120_pw_gray_AA,895,0.021212258,0.049674995,1.18E-05,0.989499475,2682879,,ALL
LS_0120_pw_gray_AA,900,0.020221802,0.049674995,8.63E-06,0.991902834,2682879,,ALL
LS_0120_pw_gray_AA,905,0.019148808,0.049674995,7.45E-06,0.992609879,2682879,,ALL
LS_0120_pw_gray_AA,910,0.017925746,0.049674995,6.67E-06,0.992934331,2682879,,ALL
LS_0120_pw_gray_AA,915,0.016507593,0.049674995,3.53E-06,0.995925758,2682879,,ALL
LS_0120_pw_gray_AA,920,0.015344558,0.049674995,2.75E-06,0.996588694,2682879,,ALL
LS_0120_pw_gray_AA,925,0.014016448,0.049674995,2.75E-06,0.996266667,2682879,,ALL
LS_0120_pw_gray_AA,930,0.012770875,0.049674995,1.57E-06,0.997655334,2682879,,ALL
LS_0120_pw_gray_AA,935,0.011510295,0.049674995,1.57E-06,0.99739922,2682879,,ALL
LS_0120_pw_gray_AA,940,0.00993457,0.049674995,1.18E-06,0.997739261,2682879,,ALL
LS_0120_pw_gray_AA,945,0.00784861,0.049674995,1.18E-06,0.997140133,2682879,,ALL
LS_0120_pw_gray_AA,950,0.005627589,0.049674995,7.84E-07,0.997340426,2682879,,ALL
LS_0120_pw_gray_AA,955,0.003849271,0.049674995,7.84E-07,0.996116505,2682879,,ALL
LS_0120_pw_gray_AA,960,0.002476139,0.049674995,3.92E-07,0.996978852,2682879,,ALL
LS_0120_pw_gray_AA,965,0.001268083,0.049674995,3.92E-07,0.994117647,2682879,,ALL
LS_0120_pw_gray_AA,970,0.0002176,0.049674995,3.92E-07,0.966666667,2682879,,ALL
LS_0120_pw_gray_AA,975,3.75E-05,0.049674995,3.92E-07,0.833333333,2682879,,ALL
LS_0120_pw_gray_AA,980,3.75E-05,0.049674995,0,1,2682879,,ALL
LS_0120_pw_gray_AA,985,2.25E-05,0.049674995,0,1,2682879,,ALL
LS_0120_pw_gray_AA,990,1.50E-05,0.049674995,0,1,2682879,,ALL
LS_0120_pw_gray_AA,,1,0.049674995,1,0.049674995,2682879,0,ALL
LS_0120_pw_gray_AA,,0.968402965,0.049674995,0.389051724,0.115131268,2682879,5,ALL
LS_0120_pw_gray_AA,,0.958093223,0.049674995,0.304837177,0.141105888,2682879,10,ALL
LS_0120_pw_gray_AA,,0.949809412,0.049674995,0.257608722,0.161584868,2682879,15,ALL
LS_0120_pw_gray_AA,,0.942583588,0.049674995,0.224769935,0.179792327,2682879,20,ALL
LS_0120_pw_gray_AA,,0.935605378,0.049674995,0.200484231,0.196100943,2682879,25,ALL
LS_0120_pw_gray_AA,,0.928687196,0.049674995,0.181726831,0.210812468,2682879,30,ALL
LS_0120_pw_gray_AA,,0.9221742,0.049674995,0.167106931,0.223879102,2682879,35,ALL
LS_0120_pw_gray_AA,,0.915503632,0.049674995,0.155033305,0.235868042,2682879,40,ALL
LS_0120_pw_gray_AA,,0.908788042,0.049674995,0.144847422,0.246963827,2682879,45,ALL
LS_0120_pw_gray_AA,,0.902410109,0.049674995,0.136079011,0.257410951,2682879,50,ALL
LS_0120_pw_gray_AA,,0.89549943,0.049674995,0.128493136,0.267019725,2682879,55,ALL
LS_0120_pw_gray_AA,,0.888671289,0.049674995,0.121865056,0.275980268,2682879,60,ALL
LS_0120_pw_gray_AA,,0.882075755,0.049674995,0.115979443,0.284461523,2682879,65,ALL
LS_0120_pw_gray_AA,,0.875502731,0.049674995,0.110783348,0.292332901,2682879,70,ALL
LS_0120_pw_gray_AA,,0.869012246,0.049674995,0.106135573,0.299713523,2682879,75,ALL
LS_0120_pw_gray_AA,,0.86254427,0.049674995,0.101880407,0.306780213,2682879,80,ALL
LS_0120_pw_gray_AA,,0.855175881,0.049674995,0.098118259,0.312991921,2682879,85,ALL
LS_0120_pw_gray_AA,,0.848077616,0.049674995,0.094615366,0.319048036,2682879,90,ALL
LS_0120_pw_gray_AA,,0.840821778,0.049674995,0.091377612,0.324772849,2682879,95,ALL
LS_0120_pw_gray_AA,,0.833558437,0.049674995,0.088346949,0.330290777,2682879,100,ALL
LS_0120_pw_gray_AA,,0.825949937,0.049674995,0.085477487,0.33558733,2682879,105,ALL
LS_0120_pw_gray_AA,,0.817786182,0.049674995,0.082828452,0.340408785,2682879,110,ALL
LS_0120_pw_gray_AA,,0.809832523,0.049674995,0.080321791,0.345129942,2682879,115,ALL
LS_0120_pw_gray_AA,,0.801376133,0.049674995,0.077906517,0.34967194,2682879,120,ALL
LS_0120_pw_gray_AA,,0.793099826,0.049674995,0.075610869,0.354125625,2682879,125,ALL
LS_0120_pw_gray_AA,,0.784688457,0.049674995,0.073445045,0.358345355,2682879,130,ALL
LS_0120_pw_gray_AA,,0.777079957,0.049674995,0.071406691,0.362587616,2682879,135,ALL
LS_0120_pw_gray_AA,,0.769448947,0.049674995,0.069483258,0.36662722,2682879,140,ALL
LS_0120_pw_gray_AA,,0.762118074,0.049674995,0.067625324,0.370707369,2682879,145,ALL
